Time(ns)	Amplitude(arb. Unit)		
127.79	96.598615
127.815	96.95891
127.84	97.296607
127.865	97.565516
127.89	97.741566
127.915	97.964336
127.94	98.301508
127.965	98.654074
127.99	98.868943
128.015	98.922459
128.04	98.853549
128.065	98.653967
128.09	98.354672
128.115	98.025107
128.14	97.756549
128.165	97.572533
128.19	97.457721
128.215	97.411877
128.24	97.465385
128.265	97.588107
128.29	97.649402
128.315	97.57241
128.34	97.411352
128.365	97.289287
128.39	97.327582
128.415	97.534139
128.44	97.803
128.465	98.017525
128.49	98.15541
128.515	98.362959
128.54	98.70827
128.565	99.075951
128.59	99.337189
128.615	99.459902
128.64	99.482787
128.665	99.451754
128.69	99.428861
128.715	99.4285
128.74	99.428443
128.765	99.328861
128.79	99.137762
128.815	99.007385
128.84	98.907213
128.865	98.730926
128.89	98.439418
128.915	98.209033
128.94	98.270623
128.965	98.623426
128.99	99.03741
129.015	99.244656
129.04	99.052967
129.065	98.477557
129.09	97.710648
129.115	97.020549
129.14	96.606746
129.165	96.529877
129.19	96.829
129.215	97.472672
129.24	98.377754
129.265	99.344549
129.29	100.195705
129.315	100.794057
129.34	101.024385
129.365	100.793828
129.39	100.219066
129.415	99.551443
129.44	99.052852
129.465	98.853434
129.49	98.968303
129.515	99.290549
129.54	99.712557
129.565	100.195689
129.59	100.709557
129.615	101.17759
129.64	101.461369
129.665	101.52291
129.69	101.43041
129.715	101.215959
129.74	100.878664
129.765	100.479902
129.79	100.141902
129.815	99.980664
129.84	99.950328
129.865	99.919828
129.89	99.82791
129.915	99.720295
129.94	99.658705
129.965	99.559467
129.99	99.38277
130.015	99.175459
130.04	99.045311
130.065	98.93782
130.09	98.853754
130.115	98.846205
130.14	98.991746
130.165	99.221664
130.19	99.428689
130.215	99.544139
130.24	99.58968
130.265	99.513393
130.29	99.283
130.315	98.930131
130.34	98.53182
130.365	98.170811
130.39	97.871869
130.415	97.695352
130.44	97.603844
130.465	97.473344
130.49	97.174352
130.515	96.729336
130.54	96.261484
130.565	95.908156
130.59	95.670926
130.615	95.593992
130.64	95.640361
130.665	95.739951
130.69	95.839197
130.715	96.039254
130.74	96.338205
130.765	96.629779
130.79	96.797926
130.815	96.928369
130.84	97.097574
130.865	97.296574
130.89	97.472795
130.915	97.656869
130.94	97.787492
130.965	97.711205
130.99	97.503656
131.015	97.350205
131.04	97.381295
131.065	97.465016
131.09	97.511787
131.115	97.541762
131.14	97.588016
131.165	97.603352
131.19	97.527123
131.215	97.426836
131.24	97.380877
131.265	97.388369
131.29	97.44218
131.315	97.595697
131.34	97.817828
131.365	97.964025
131.39	97.979426
131.415	97.98709
131.44	98.048508
131.465	98.09441
131.49	98.094287
131.515	98.132869
131.54	98.316885
131.565	98.608164
131.59	98.937779
131.615	99.298549
131.64	99.674541
131.665	99.935025
131.69	99.981279
131.715	99.827828
131.74	99.520746
131.765	99.144697
131.79	98.784746
131.815	98.569934
131.84	98.48509
131.865	98.423787
131.89	98.285902
131.915	98.178402
131.94	98.186656
131.965	98.278336
131.99	98.34777
132.015	98.393549
132.04	98.439795
132.065	98.493016
132.09	98.531189
132.115	98.600516
132.14	98.700574
132.165	98.76118
132.19	98.76177
132.215	98.784434
132.24	98.906984
132.265	98.976139
132.29	98.830828
132.315	98.508172
132.34	98.148279
132.365	97.802844
132.39	97.434926
132.415	97.120172
132.44	96.966541
132.465	96.966475
132.49	96.981934
132.515	97.051426
132.54	97.235328
132.565	97.504008
132.59	97.718648
132.615	97.833639
132.64	97.894762
132.665	97.871975
132.69	97.726016
132.715	97.49627
132.74	97.228
132.765	96.920508
132.79	96.644459
132.815	96.468754
132.84	96.445336
132.865	96.461025
132.89	96.467992
132.915	96.591172
132.94	96.974951
132.965	97.534254
132.99	98.124705
133.015	98.623762
133.04	98.99127
133.065	99.152336
133.09	99.084008
133.115	98.868844
133.14	98.592443
133.165	98.308951
133.19	98.048418
133.215	97.902926
133.24	97.902754
133.265	98.010189
133.29	98.19391
133.315	98.531148
133.34	98.991508
133.365	99.375
133.39	99.559369
133.415	99.512943
133.44	99.321139
133.465	99.021959
133.49	98.699836
133.515	98.470385
133.54	98.324074
133.565	98.170918
133.59	97.933508
133.615	97.633746
133.64	97.273615
133.665	96.844107
133.69	96.453189
133.715	96.230295
133.74	96.306934
133.765	96.721459
133.79	97.442475
133.815	98.378123
133.84	99.436664
133.865	100.418508
133.89	101.115992
133.915	101.3695
133.94	101.215648
133.965	100.824959
133.99	100.395049
134.015	100.035041
134.04	99.689262
134.065	99.32123
134.09	98.929903
134.115	98.600282
134.14	98.401394
134.165	98.363041
134.19	98.439443
134.215	98.570049
134.24	98.68509
134.265	98.669918
134.29	98.477525
134.315	98.078926
134.34	97.534254
134.365	96.890467
134.39	96.215582
134.415	95.701361
134.44	95.455811
134.465	95.517697
134.49	95.839189
134.515	96.299254
134.54	96.775311
134.565	97.104934
134.59	97.212541
134.615	97.150959
134.64	97.035508
134.665	97.028074
134.69	97.227377
134.715	97.61841
134.74	98.109746
134.765	98.523787
134.79	98.777295
134.815	98.907385
134.84	98.952934
134.865	98.938352
134.89	98.822607
134.915	98.677287
134.94	98.623541
134.965	98.722893
134.99	98.929918
135.015	99.183664
135.04	99.38273
135.065	99.489984
135.09	99.482369
135.115	99.451697
135.14	99.51323
135.165	99.636172
135.19	99.689746
135.215	99.512869
135.24	99.121713
135.265	98.623418
135.29	98.086951
135.315	97.603287
135.34	97.296787
135.365	97.250828
135.39	97.39673
135.415	97.634082
135.44	97.894623
135.465	98.186139
135.49	98.57782
135.515	99.091459
135.54	99.651
135.565	100.042689
135.59	100.149648
135.615	100.035131
135.64	99.743672
135.665	99.32927
135.69	98.899992
135.715	98.677451
135.74	98.746418
135.765	98.99191
135.79	99.306016
135.815	99.604844
135.84	99.873984
135.865	100.065549
135.89	100.22673
135.915	100.418418
135.94	100.617656
135.965	100.778311
135.99	100.931705
136.015	101.062328
136.04	101.093525
136.065	100.932459
136.09	100.663254
136.115	100.372393
136.14	99.98141
136.165	99.390434
136.19	98.661459
136.215	98.017615
136.24	97.542098
136.265	97.219918
136.29	97.066172
136.315	97.166295
136.34	97.503943
136.365	97.971451
136.39	98.50809
136.415	99.130041
136.44	99.827918
136.465	100.433475
136.49	100.801377
136.515	100.916828
136.54	100.893877
136.565	100.778648
136.59	100.579582
136.615	100.272795
136.64	99.91191
136.665	99.558811
136.69	99.298164
136.715	99.206303
136.74	99.290844
136.765	99.52873
136.79	99.88868
136.815	100.264861
136.84	100.410648
136.865	100.149533
136.89	99.489885
136.915	98.669344
136.94	97.925262
136.965	97.450156
136.99	97.288795
137.015	97.36532
137.04	97.596
137.065	97.933582
137.09	98.339844
137.115	98.753779
137.14	99.053189
137.165	99.12227
137.19	98.899844
137.215	98.408984
137.24	97.771803
137.265	97.204885
137.29	96.951656
137.315	97.02841
137.34	97.196852
137.365	97.235025
137.39	97.112475
137.415	96.959139
137.44	96.828754
137.465	96.667623
137.49	96.499008
137.515	96.430098
137.54	96.598484
137.565	96.974885
137.59	97.503574
137.615	98.17827
137.64	98.953328
137.665	99.658598
137.69	100.149697
137.715	100.395303
137.74	100.472172
137.765	100.387164
137.79	100.165385
137.815	99.865615
137.84	99.528918
137.865	99.14532
137.89	98.738705
137.915	98.43977
137.94	98.38568
137.965	98.508451
137.99	98.692295
138.015	98.938139
138.04	99.267648
138.065	99.658631
138.09	100.042467
138.115	100.371787
138.14	100.571607
138.165	100.52541
138.19	100.195959
138.215	99.620836
138.24	98.845902
138.265	97.987246
138.29	97.181516
138.315	96.613672
138.34	96.306943
138.365	96.138802
138.39	96.077563
138.415	96.107482
138.44	96.199578
138.465	96.322526
138.49	96.437451
138.515	96.560631
138.54	96.675795
138.565	96.782402
138.59	96.859098
138.615	96.86677
138.64	96.767418
138.665	96.560041
138.69	96.253484
138.715	96.00068
138.74	95.931238
138.765	96.085041
138.79	96.376074
138.815	96.714008
138.84	97.066934
138.865	97.41968
138.89	97.757205
138.915	98.063754
138.94	98.308836
138.965	98.424295
138.99	98.370025
139.015	98.247369
139.04	98.10932
139.065	97.971434
139.09	97.825598
139.115	97.779754
139.14	97.856451
139.165	97.948844
139.19	97.955926
139.215	97.902352
139.24	97.856918
139.265	97.856508
139.29	97.90223
139.315	98.125238
139.34	98.500697
139.365	98.884074
139.39	99.113984
139.415	99.183598
139.44	99.160303
139.465	99.098828
139.49	99.091213
139.515	99.168025
139.54	99.267852
139.565	99.22968
139.59	99.052861
139.615	98.868615
139.64	98.76118
139.665	98.699992
139.69	98.623762
139.715	98.531434
139.74	98.501049
139.765	98.577738
139.79	98.731016
139.815	98.968893
139.84	99.267598
139.865	99.620811
139.89	99.912205
139.915	100.041992
139.94	99.958377
139.965	99.681852
139.99	99.367803
140.015	99.221549
140.04	99.298426
140.065	99.482795
140.09	99.581861
140.115	99.551311
140.14	99.413443
140.165	99.25268
140.19	99.13009
140.215	99.083672
140.24	99.022377
140.265	98.792287
140.29	98.3475
140.315	97.833221
140.34	97.442762
140.365	97.273385
140.39	97.227246
140.415	97.151074
140.44	96.936377
140.465	96.568344
140.49	96.100082
140.515	95.578713
140.54	95.203016
140.565	95.164197
140.59	95.524615
140.615	96.145869
140.64	96.828648
140.665	97.434844
140.69	97.956328
140.715	98.416443
140.74	98.800213
140.765	99.144762
140.79	99.459689
140.815	99.696975
140.84	99.850311
140.865	99.973148
140.89	100.057697
140.915	100.088607
140.94	100.072926
140.965	100.088672
140.99	100.157057
141.015	100.180484
141.04	100.019475
141.065	99.69723
141.09	99.306303
141.115	98.938098
141.14	98.676803
141.165	98.562525
141.19	98.616041
141.215	98.738467
141.24	98.891746
141.265	99.014516
141.29	99.19068
141.315	99.436287
141.34	99.75127
141.365	100.103664
141.39	100.487443
141.415	100.916828
141.44	101.307574
141.465	101.553066
141.49	101.630057
141.515	101.568877
141.54	101.354189
141.565	101.00109
141.59	100.571467
141.615	100.242025
141.64	100.042615
141.665	99.903975
141.69	99.751107
141.715	99.628623
141.74	99.452098
141.765	99.091385
141.79	98.531262
141.815	97.964172
141.84	97.633844
141.865	97.549943
141.89	97.596139
141.915	97.657262
141.94	97.680098
141.965	97.587943
141.99	97.296549
142.015	96.898016
142.04	96.58373
142.065	96.506795
142.09	96.736598
142.115	97.235598
142.14	97.887115
142.165	98.546828
142.19	99.037697
142.215	99.290451
142.24	99.290459
142.265	99.037713
142.29	98.524131
142.315	97.856861
142.34	97.1585
142.365	96.621975
142.39	96.437836
142.415	96.675303
142.44	97.189705
142.465	97.718795
142.49	98.071025
142.515	98.247836
142.54	98.285828
142.565	98.224705
142.59	98.132492
142.615	98.048066
142.64	97.92559
142.665	97.764238
142.69	97.649426
142.715	97.688123
142.74	97.879287
142.765	98.170672
142.79	98.439459
142.815	98.615516
142.84	98.676811
142.865	98.669549
142.89	98.676934
142.915	98.677287
142.94	98.61623
142.965	98.523787
142.99	98.439074
143.015	98.439189
143.04	98.500426
143.065	98.55423
143.09	98.531803
143.115	98.431459
143.14	98.301131
143.165	98.209746
143.19	98.117008
143.215	97.994467
143.24	97.77227
143.265	97.411557
143.29	96.967
143.315	96.598549
143.34	96.468508
143.365	96.537303
143.39	96.74473
143.415	97.143615
143.44	97.764697
143.465	98.531434
143.49	99.290975
143.515	99.988984
143.54	100.54823
143.565	100.755549
143.59	100.51
143.615	100.049926
143.64	99.643951
143.665	99.375279
143.69	99.137459
143.715	98.868557
143.74	98.631443
143.765	98.40141
143.79	98.147721
143.815	97.948713
143.84	97.948656
143.865	98.201762
143.89	98.616221
143.915	99.122361
143.94	99.520721
143.965	99.605557
143.99	99.30609
144.015	98.81523
144.04	98.38573
144.065	98.101828
144.09	97.971975
144.115	98.01723
144.14	98.247959
144.165	98.531213
144.19	98.746025
144.215	98.815049
144.24	98.7305
144.265	98.454451
144.29	97.987
144.315	97.380852
144.34	96.698074
144.365	96.000123
144.39	95.433205
144.415	95.179697
144.44	95.225484
144.465	95.363959
144.49	95.38709
144.515	95.272041
144.54	95.034041
144.565	94.635098
144.59	94.159975
144.615	93.860557
144.64	93.953
144.665	94.443279
144.69	95.202877
144.715	96.108262
144.74	97.035607
144.765	97.894795
144.79	98.662246
144.815	99.244861
144.84	99.467221
144.865	99.290516
144.89	98.93009
144.915	98.646189
144.94	98.569484
144.965	98.69273
144.99	98.930205
145.015	99.183721
145.04	99.321131
145.065	99.328861
145.09	99.298475
145.115	99.359779
145.14	99.528746
145.165	99.666918
145.19	99.71991
145.215	99.74368
145.24	99.781451
145.265	99.858557
145.29	100.034557
145.315	100.241992
145.34	100.318279
145.365	100.111377
145.39	99.705115
145.415	99.305885
145.44	99.045287
145.465	98.922697
145.49	98.869
145.515	98.830475
145.54	98.746336
145.565	98.524205
145.59	98.109975
145.615	97.595746
145.64	97.142992
145.665	96.844279
145.69	96.72109
145.715	96.759557
145.74	96.905172
145.765	97.089189
145.79	97.235615
145.815	97.304516
145.84	97.2585
145.865	97.08168
145.89	96.875115
145.915	96.736992
145.94	96.713689
145.965	96.736877
145.99	96.79818
146.015	96.951516
146.04	97.18132
146.065	97.41932
146.09	97.634484
146.115	97.764525
146.14	97.733959
146.165	97.526639
146.19	97.265811
146.215	97.142975
146.24	97.181557
146.265	97.289402
146.29	97.411361
146.315	97.541803
146.34	97.634311
146.365	97.564762
146.39	97.334959
146.415	97.066869
146.44	96.875131
146.465	96.737016
146.49	96.744156
146.515	97.013066
146.54	97.565049
146.565	98.232197
146.59	98.838336
146.615	99.336516
146.64	99.68991
146.665	99.850615
146.69	99.843352
146.715	99.80477
146.74	99.758402
146.765	99.681639
146.79	99.543582
146.815	99.382754
146.84	99.152311
146.865	98.776795
146.89	98.324107
146.915	97.91059
146.94	97.588344
146.965	97.327393
146.99	97.058893
147.015	96.759951
147.04	96.391451
147.065	95.970197
147.09	95.532377
147.115	95.164582
147.14	94.934254
147.165	94.880738
147.19	95.010828
147.215	95.302402
147.24	95.69368
147.265	96.130566
147.29	96.629803
147.315	97.143557
147.34	97.580557
147.365	97.825754
147.39	97.840918
147.415	97.680205
147.44	97.427156
147.465	97.266205
147.49	97.442025
147.515	98.055951
147.54	98.961098
147.565	99.804541
147.59	100.379713
147.615	100.656352
147.64	100.679311
147.665	100.448689
147.69	100.027148
147.715	99.566664
147.74	99.175623
147.765	98.884525
147.79	98.662164
147.815	98.500689
147.84	98.362992
147.865	98.178385
147.89	97.925869
147.915	97.619025
147.94	97.327746
147.965	97.127746
147.99	97.143139
148.015	97.40368
148.04	97.864623
148.065	98.339443
148.09	98.722984
148.115	99.045754
148.14	99.344164
148.165	99.582508
148.19	99.689238
148.215	99.681746
148.24	99.559566
148.265	99.268008
148.29	98.776975
148.315	98.217262
148.34	97.672189
148.365	97.15077
148.39	96.637484
148.415	96.237951
148.44	96.061484
148.465	96.084664
148.49	96.223066
148.515	96.491623
148.54	96.87459
148.565	97.281615
148.59	97.572828
148.615	97.74191
148.64	97.795131
148.665	97.672295
148.69	97.289336
148.715	96.752393
148.74	96.276352
148.765	96.023311
148.79	95.985557
148.815	96.115828
148.84	96.276254
148.865	96.299262
148.89	96.046336
148.915	95.571393
148.94	95.041713
148.965	94.650434
148.99	94.458746
149.015	94.496967
149.04	94.773607
149.065	95.171844
149.09	95.532787
149.115	95.777689
149.14	95.869902
149.165	95.823877
149.19	95.747123
149.215	95.724533
149.24	95.777746
149.265	95.862172
149.29	95.939107
149.315	96.015574
149.34	96.123131
149.365	96.215352
149.39	96.28409
149.415	96.322557
149.44	96.383861
149.465	96.530107
149.49	96.798434
149.515	97.12782
149.54	97.38127
149.565	97.473189
149.59	97.426754
149.615	97.327049
149.64	97.219721
149.665	97.06668
149.69	96.836352
149.715	96.552689
149.74	96.269197
149.765	95.985525
149.79	95.70877
149.815	95.440975
149.84	95.2185
149.865	95.110951
149.89	95.180107
149.915	95.440992
149.94	95.809139
149.965	96.130795
149.99	96.330508
150.015	96.461074
150.04	96.55241
150.065	96.506746
150.09	96.260967
150.115	95.969697
150.14	95.770525
150.165	95.678484
150.19	95.624852
150.215	95.632516
150.24	95.778303
150.265	96.030811
150.29	96.284607
150.315	96.475934
150.34	96.6295
150.365	96.774984
150.39	96.990082
150.415	97.327664
150.44	97.672861
150.465	97.826016
150.49	97.726426
150.515	97.442648
150.54	97.120049
150.565	96.797926
