time (ns)	S2_61uJ(%)	S2_176uJ(%)	S2_400uJ(%)	
392.9	99.175975	94.651202	89.467458
392.925	98.654311	94.480205	89.709475
392.95	98.317131	94.147346	89.873517
392.975	98.178959	93.845853	89.943458
393	98.178607	93.61026	89.904758
393.025	98.286279	93.292804	89.810708
393.05	98.454844	92.910134	89.748625
393.075	98.60028	92.62523	89.701425
393.1	98.662048	92.470948	89.56905
393.125	98.731189	92.372815	89.374242
393.15	98.937566	92.30847	89.217875
393.175	99.275615	92.365313	89.078175
393.2	99.643811	92.527426	88.812583
393.225	99.919803	92.690104	88.4389
393.25	99.92741	92.812713	88.001875
393.275	99.666336	93.007817	87.463533
393.3	99.282795	93.309122	86.801392
393.325	99.029926	93.675209	86.161392
393.35	99.030107	94.032974	85.833775
393.375	99.176131	94.366209	85.896167
393.4	99.344508	94.626583	86.216525
393.425	99.475074	94.748687	86.660697
393.45	99.559205	94.684339	87.128856
393.475	99.635959	94.46433	87.479156
393.5	99.758844	94.195757	87.603979
393.525	99.973303	93.911348	87.627194
393.55	100.234311	93.60967	87.760051
393.575	100.44918	93.308983	88.032846
393.6	100.617852	93.064765	88.367961
393.625	100.908656	92.967243	88.727067
393.65	101.438041	93.081348	89.008008
393.675	102.135811	93.390357	89.023242
393.7	102.795582	93.788496	88.664483
393.725	103.263262	94.187626	88.173108
393.75	103.516418	94.554026	87.885308
393.775	103.478713	94.846696	87.908575
393.8	103.117762	95.001043	88.126783
393.825	102.511738	95.017504	88.399875
393.85	101.836975	94.911974	88.625592
393.875	101.246402	94.797878	88.578983
393.9	100.871057	94.748757	88.236192
393.925	100.832352	94.7818	87.885067
393.95	101.146992	94.806217	87.806742
393.975	101.706877	94.749443	87.8693
394	102.327598	94.651617	87.869183
394.025	102.91091	94.634913	87.830083
394.05	103.340656	94.732861	87.884725
394.075	103.432107	94.927948	88.056158
394.1	103.179361	95.131174	88.2439
394.125	102.757467	95.277817	88.391817
394.15	102.412566	95.3752	88.5245
394.175	102.243418	95.359043	88.594267
394.2	102.135869	95.204504	88.548017
394.225	101.990492	94.895183	88.446175
394.25	101.821467	94.505243	88.414975
394.275	101.645238	94.147226	88.453717
394.3	101.522582	93.935557	88.477642
394.325	101.484533	93.919339	88.430375
394.35	101.491787	94.041452	88.305617
394.375	101.422697	94.13847	88.06455
394.4	101.207885	94.1304	87.720858
394.425	100.885984	94.065557	87.432767
394.45	100.556246	94.057478	87.330983
394.475	100.303205	94.065435	87.354375
394.5	100.218779	93.983939	87.300208
394.525	100.302975	93.788791	87.105275
394.55	100.395074	93.634009	86.871342
394.575	100.425639	93.60153	86.637417
394.6	100.44877	93.69967	86.356825
394.625	100.602516	93.829861	86.091294
394.65	100.817279	94.008313	85.967009
394.675	100.916926	94.211791	85.989807
394.7	100.909148	94.252409	86.107366
394.725	100.932041	94.016504	86.270997
394.75	101.055107	93.625826	86.489092
394.775	101.200131	93.284704	86.637484
394.8	101.323082	93.056261	86.606115
394.825	101.438303	92.89427	86.566768
394.85	101.52232	92.772287	86.738433
394.875	101.553221	92.738939	87.12105
394.9	101.545959	92.731243	87.487233
394.925	101.607369	92.731122	87.729258
394.95	101.760582	92.788139	87.853417
394.975	101.905893	92.94267	87.822217
395	101.967254	93.145835	87.690125
395.025	101.982533	93.390122	87.5575
395.05	101.929197	93.773035	87.588567
395.075	101.691025	94.269304	87.760525
395.1	101.246705	94.74073	88.056475
395.125	100.655607	95.04173	88.500825
395.15	100.042148	95.172348	89.062733
395.175	99.413344	95.171922	89.53
395.2	98.853336	95.025774	89.639708
395.225	98.508492	94.716774	89.475542
395.25	98.43191	94.374539	89.241433
395.275	98.478164	94.090313	89.008108
395.3	98.47032	93.845661	88.687633
395.325	98.400705	93.59367	88.336808
395.35	98.354975	93.398443	88.181508
395.375	98.393262	93.308504	88.282942
395.4	98.539098	93.219	88.547642
395.425	98.769189	93.056887	88.797575
395.45	98.98423	92.950487	89.023583
395.475	99.022287	93.081104	89.249117
395.5	98.845934	93.382217	89.4834
395.525	98.554426	93.707557	89.771492
395.55	98.316959	93.943635	90.153567
395.575	98.23218	94.057052	90.582433
395.6	98.278434	93.918678	90.89505
395.625	98.431951	93.504278	91.073925
395.65	98.692607	93.0482	91.152258
395.675	99.061049	92.845096	91.128342
395.7	99.482828	92.861313	90.956733
395.725	99.919836	92.918017	90.684475
395.75	100.310877	92.926278	90.465608
395.775	100.617615	92.999252	90.294233
395.8	100.832598	93.170365	90.122442
395.825	100.94777	93.398435	89.982383
395.85	100.955262	93.674704	90.0291
395.875	100.78659	94.03333	90.201
395.9	100.471779	94.463826	90.294217
395.925	100.149467	94.887487	90.231717
395.95	99.858311	95.212948	90.122375
395.975	99.589934	95.383443	90.006133
396	99.360025	95.334504	89.764292
396.025	99.275369	95.058104	89.350425
396.05	99.344221	94.73313	88.859417
396.075	99.482402	94.545861	88.368583
396.1	99.559451	94.505177	87.861442
396.125	99.536262	94.45586	87.354783
396.15	99.413369	94.326296	86.933892
396.175	99.229295	94.146739	86.621392
396.2	99.029934	93.935252	86.403183
396.225	98.884443	93.683139	86.247525
396.25	98.92273	93.455009	86.208658
396.275	99.098836	93.284461	86.294375
396.3	99.344328	93.137696	86.559725
396.325	99.620959	92.926704	87.050258
396.35	99.926992	92.674165	87.861258
396.375	100.249115	92.470748	88.83625
396.4	100.49477	92.332922	89.647442
396.425	100.648508	92.218643	90.099042
396.45	100.679303	92.145409	90.185233
396.475	100.487033	92.194409	90.029525
396.5	100.096287	92.364661	89.6706
396.525	99.658582	92.633409	89.225783
396.55	99.444475	92.942357	88.88305
396.575	99.498049	93.202722	88.680617
396.6	99.728033	93.324713	88.50865
396.625	100.03459	93.275957	88.352933
396.65	100.395303	93.1136	88.321858
396.675	100.801795	92.910304	88.415133
396.7	101.207828	92.625339	88.555425
396.725	101.614615	92.25907	88.742917
396.75	101.921639	91.934104	89.007908
396.775	101.990852	91.827826	89.265292
396.8	101.783303	91.941983	89.444217
396.825	101.346189	92.120678	89.585042
396.85	100.8325	92.251539	89.771892
396.875	100.272074	92.389852	89.943442
396.9	99.650943	92.601157	90.0138
396.925	99.022016	92.853139	90.005408
396.95	98.477811	93.13767	89.95905
396.975	98.101877	93.374383	89.842442
397	97.902639	93.438861	89.546083
397.025	97.887246	93.260043	89.085375
397.05	97.964115	92.958748	88.563525
397.075	98.009967	92.665904	87.97835
397.1	98.017639	92.405974	87.385675
397.125	98.087025	92.129148	86.909967
397.15	98.293467	91.917783	86.652592
397.175	98.592762	91.844183	86.614025
397.2	98.922803	91.909026	86.715638
397.225	99.397918	92.064313	86.941294
397.25	99.981221	92.283878	87.307722
397.275	100.533213	92.536052	87.682066
397.3	100.878639	92.7312	87.931767
397.325	101.001008	92.869826	88.103133
397.35	100.924484	93.048635	88.368425
397.375	100.609557	93.309122	88.7189
397.4	100.088492	93.5452	88.999733
397.425	99.467246	93.642896	89.171525
397.45	98.822926	93.658426	89.280333
397.475	98.140327	93.740165	89.296342
397.5	97.419142	93.870348	89.077533
397.525	96.806211	94.024817	88.719133
397.55	96.438067	94.203817	88.446625
397.575	96.376184	94.45587	88.42305
397.6	96.599013	94.725	88.656558
397.625	97.036183	94.9686	89.148333
397.65	97.565389	95.220643	89.833917
397.675	98.071525	95.522009	90.512542
397.7	98.562148	95.81468	90.97265
397.725	99.106336	96.00207	91.144483
397.75	99.643623	96.107721	91.097817
397.775	100.050344	96.188775	90.863583
397.8	100.295598	96.237966	90.45055
397.825	100.472057	96.164983	89.943242
397.85	100.579484	95.888526	89.41295
397.875	100.594943	95.407723	88.852067
397.9	100.464443	94.781583	88.20445
397.925	100.211221	94.081896	87.57315
397.95	99.889336	93.414574	87.128575
397.975	99.590041	92.877304	86.933883
398	99.352393	92.454887	86.957225
398.025	99.114697	92.104322	87.175317
398.05	98.784721	91.843896	87.565375
398.075	98.385893	91.665139	87.97865
398.1	98.03291	91.510913	88.298292
398.125	97.78777	91.396383	88.555133
398.15	97.619156	91.339861	88.828108
398.175	97.495852	91.413035	89.109242
398.2	97.56523	91.649243	89.32715
398.225	97.89509	92.006817	89.49125
398.25	98.424426	92.479174	89.646783
398.275	99.037475	92.967	89.78785
398.3	99.697484	93.365443	89.834333
398.325	100.441328	93.634443	89.740283
398.35	101.200279	93.853635	89.576542
398.375	101.79091	94.098165	89.311958
398.4	102.136344	94.383065	88.883217
398.425	102.320066	94.676042	88.352392
398.45	102.458475	94.968585	87.85335
398.475	102.588566	95.188397	87.38585
398.5	102.658066	95.220636	86.886808
398.525	102.63459	95.001385	86.434908
398.55	102.443369	94.496548	86.169608
398.575	102.036877	93.838165	86.02925
398.6	101.476869	93.1132	85.920033
398.625	100.870434	92.495626	85.873483
398.65	100.303156	92.161461	85.982117
398.675	99.873525	92.145678	86.215933
398.7	99.620533	92.28407	86.4498
398.725	99.536107	92.357113	86.637358
398.75	99.567131	92.31593	86.79295
398.775	99.635631	92.234504	86.972408
398.8	99.735631	92.096183	87.191092
398.825	99.858172	91.83593	87.549658
398.85	99.988852	91.494383	88.087275
398.875	100.111336	91.242087	88.680308
398.9	100.180197	91.120478	89.086083
398.925	100.211172	91.193774	89.171742
398.95	100.126631	91.494017	88.930142
398.975	99.865746	91.96613	88.422833
399	99.474541	92.429852	87.744925
399.025	99.061025	92.780417	87.143799
399.05	98.738893	93.088922	86.777376
399.075	98.561967	93.397991	86.57482
399.1	98.577836	93.70787	86.403035
399.125	98.738664	93.95153	86.325118
399.15	98.922623	94.146504	86.449815
399.175	98.991418	94.268739	86.739033
399.2	98.976721	94.24427	86.996108
399.225	98.937959	94.073643	87.191217
399.25	98.876303	93.829739	87.385792
399.275	98.769516	93.585322	87.619533
399.3	98.684738	93.325322	87.845542
399.325	98.707516	93.040174	88.048633
399.35	98.799967	92.804643	88.31345
399.375	98.838426	92.6824	88.735
399.4	98.754172	92.690296	89.2494
399.425	98.577533	92.829043	89.802967
399.45	98.34709	93.097304	90.364517
399.475	98.186434	93.48773	90.832608
399.5	98.170852	93.878104	91.0744
399.525	98.37027	94.179339	91.027142
399.55	98.708205	94.407723	90.71565
399.575	99.091393	94.651076	90.177383
399.6	99.436828	94.968839	89.537625
399.625	99.750697	95.294305	88.976858
399.65	99.99618	95.554121	88.64085
399.675	100.12691	95.709096	88.422575
399.7	100.2265	95.708974	88.126558
399.725	100.395352	95.61973	87.798942
399.75	100.67141	95.546817	87.526375
399.775	100.955303	95.514087	87.292683
399.8	101.169934	95.41627	86.972508
399.825	101.269811	95.131304	86.637325
399.85	101.177369	94.700061	86.41935
399.875	100.870869	94.244904	86.3334
399.9	100.395352	93.894287	86.262867
399.925	99.90473	93.73173	86.301683
399.95	99.421016	93.862226	86.566867
399.975	98.968738	94.26073	86.965142
400	98.662074	94.740722	87.26895
400.025	98.638836	95.0504	87.432942
400.05	98.930172	95.082383	87.557767
400.075	99.382402	94.805678	87.658475
400.1	99.873615	94.318043	87.658658
400.125	100.418107	93.748365	87.5339
400.15	101.0085	93.341357	87.33925
400.175	101.530148	93.211365	87.120742
400.2	101.875811	93.219504	86.894908
400.225	102.143541	93.162548	86.785742
400.25	102.412328	93.024104	86.7855
400.275	102.596336	92.959322	86.777767
400.3	102.520049	93.007643	86.621633
400.325	102.151664	93.121426	86.333
400.35	101.561385	93.301104	86.076158
400.375	100.901492	93.658487	85.919608
400.4	100.318295	94.146557	85.896633
400.425	99.91959	94.51307	86.02115
400.45	99.705074	94.594864	86.3255
400.475	99.574926	94.374488	86.746267
400.5	99.444369	94.016844	87.214008
400.525	99.298467	93.642867	87.720908
400.55	99.160418	93.398145	88.282217
400.575	99.068262	93.373982	88.797508
400.6	99.037934	93.569197	89.164
400.625	99.053098	93.845532	89.413525
400.65	99.068385	94.122116	89.576983
400.675	98.94532	94.374849	89.600317
400.7	98.570205	94.570255	89.452342
400.725	98.048025	94.691873	89.273067
400.75	97.549377	94.708772	89.241633
400.775	97.204352	94.675547	89.296575
400.8	97.112434	94.618591	89.249492
400.825	97.327484	94.505183	89.116992
400.85	97.825672	94.318226	89.023242
400.875	98.424205	94.033017	88.992458
400.9	98.945566	93.650722	88.94555
400.925	99.39041	93.227426	88.914008
400.95	99.781623	92.942452	88.945017
400.975	100.119205	92.910522	88.96085
401	100.440926	93.024061	88.773417
401.025	100.785943	93.170394	88.391992
401.05	101.15432	93.267785	87.985983
401.075	101.430607	93.341016	87.690217
401.1	101.584344	93.276487	87.4876
401.125	101.737508	93.040026	87.393967
401.15	101.983049	92.755496	87.541467
401.175	102.258574	92.641887	87.908425
401.2	102.420221	92.706365	88.298175
401.225	102.328074	92.804122	88.524308
401.25	101.974738	92.869904	88.69585
401.275	101.407525	92.983443	88.960908
401.3	100.663328	93.227539	89.343225
401.325	99.812172	93.593878	89.717625
401.35	98.923008	94.122752	90.005533
401.375	98.086951	94.790076	90.107492
401.4	97.472672	95.489137	90.021542
401.425	97.227238	96.051055	89.850117
401.45	97.303943	96.351485	89.702083
401.475	97.465762	96.335959	89.475417
401.5	97.519156	95.960997	89.031075
401.525	97.603582	95.285915	88.500908
401.55	97.956098	94.464252	88.157508
401.575	98.447016	93.707496	88.110725
401.6	98.78477	93.096948	88.3056
401.625	98.861582	92.649504	88.718925
401.65	98.838459	92.414226	89.304275
401.675	98.830377	92.373183	89.834208
401.7	98.846303	92.381383	90.045092
401.725	98.876525	92.340574	89.92825
401.75	98.891639	92.235043	89.686108
401.775	98.884385	92.161748	89.4288
401.8	98.929943	92.153417	89.186958
401.825	99.152664	92.218261	89.007675
401.85	99.505295	92.3572	88.914175
401.875	99.765902	92.5362	88.79715
401.9	99.842951	92.617617	88.571142
401.925	99.789025	92.543704	88.282875
401.95	99.65882	92.446687	88.095617
401.975	99.452025	92.486687	87.978175
402	99.252139	92.633826	87.853892
402.025	99.27532	92.787809	87.759792
402.05	99.643754	92.893896	87.783667
402.075	100.265115	93.040235	87.861167
402.1	100.955385	93.251652	87.814317
402.125	101.607074	93.487861	87.612233
402.15	102.190148	93.67493	87.268775
402.175	102.696172	93.740328	86.770267
402.2	103.110566	93.716039	86.169733
402.225	103.455582	93.666784	85.662642
402.25	103.715828	93.658712	85.37395
402.275	103.762262	93.659028	85.28055
402.3	103.516598	93.577174	85.272742
402.325	103.025795	93.45513	85.342967
402.35	102.381361	93.382539	85.576833
402.375	101.691025	93.349374	85.9901
402.4	101.054377	93.252113	86.489283
402.425	100.579672	93.015591	86.98785
402.45	100.287811	92.698696	87.51845
402.475	100.111582	92.413913	88.087492
402.5	99.988582	92.194157	88.680292
402.525	99.865697	92.048009	89.265408
402.55	99.68209	91.991052	89.76385
402.575	99.344328	92.0236	90.052425
402.6	98.922893	92.112913	90.020992
402.625	98.53109	92.193843	89.77195
402.65	98.316918	92.259122	89.483558
402.675	98.278566	92.332104	89.24165
402.7	98.33232	92.397635	89.085933
402.725	98.431443	92.405591	89.093317
402.75	98.424008	92.414104	89.233733
402.775	98.247615	92.494913	89.358492
402.8	97.933041	92.65827	89.312242
402.825	97.733574	92.84467	89.054208
402.85	97.780115	93.065043	88.64945
402.875	98.032689	93.382304	88.149633
402.9	98.378295	93.789322	87.643442
402.925	98.738238	94.122852	87.222258
402.95	99.076238	94.261235	87.003633
402.975	99.313828	94.236452	86.980058
403	99.383156	94.082165	87.143875
403.025	99.344107	93.797322	87.487325
403.05	99.283164	93.463226	87.978692
403.075	99.267533	93.227704	88.500592
403.1	99.298098	93.186957	88.859283
403.125	99.413787	93.260313	89.02315
403.15	99.559344	93.471991	89.07815
403.175	99.674041	93.804791	89.140708
403.2	99.681828	94.154661	89.3041
403.225	99.58991	94.342052	89.615533
403.25	99.367828	94.301548	90.099517
403.275	99.014369	94.179243	90.598025
403.3	98.646279	94.098	90.910108
403.325	98.462311	94.074026	90.918142
403.35	98.554869	94.009	90.723267
403.375	98.75427	93.886765	90.340767
403.4	98.884361	93.73987	89.787375
403.425	98.906893	93.593843	89.15595
403.45	98.845705	93.423165	88.555717
403.475	98.623631	93.202922	88.002267
403.5	98.293648	92.918139	87.42465
403.525	98.002205	92.625774	86.886733
403.55	97.787803	92.372791	86.449892
403.575	97.503385	92.169748	86.099417
403.6	97.105148	91.917817	85.795492
403.625	96.752115	91.559496	85.600317
403.65	96.59082	91.160426	85.600317
403.675	96.613836	90.86	85.724675
403.7	96.775254	90.786765	85.904258
403.725	97.074262	91.006513	86.146467
403.75	97.526426	91.559183	86.473913
403.775	98.002074	92.357313	86.809092
403.8	98.400721	93.15427	87.07433
403.825	98.730754	93.781043	87.323199
403.85	98.999016	94.114713	87.658615
403.875	99.198836	94.130739	88.002242
403.9	99.321254	93.870374	88.235575
403.925	99.444377	93.488087	88.344858
403.95	99.689336	93.243557	88.423008
403.975	100.073352	93.267965	88.430633
404	100.556484	93.431009	88.227833
404.025	101.054549	93.58553	87.892417
404.05	101.446238	93.739878	87.564917
404.075	101.629902	93.959809	87.284617
